aEndo	capEndo	vEndo	aSMC	vSMC	Per1	Per2	Fib1	Fib2	Fib3
AGMAT	0.027143793506842	0.0301438779967568	0.0342798242674544	0.0246642306179894	0.0174941899955793	0.0439088198860331	0.103618493341314	0.0072778406298928	0	0.0766269913674305
DDI2	0.309987560688982	0.30628992109568	0.319893970059423	0.314262903038672	0.348560802318569	0.298674921709453	0.225524885301504	0.407384320308173	0.24740693047918	0.451238855066569
PLEKHM2	0.662870472732416	0.611859227588432	0.577289389018411	0.559922678590014	0.546488833729476	0.509129382005217	0.415672183464308	0.900686986311445	0.656149752028094	0.825357831139258
SLC25A34	0.0783586250876821	0.0407691112718494	0.045217923753535	0.0237303355995768	0.0367634854607142	0.0310656017549825	0.0312416071618187	0.067687008383243	0.0771117447253599	0.0569983312690725
TMEM82	0.0160875396637822	0	0	0.00691864733353094	0	0.00634284896688653	0	0.0114562437805062	0	0
FBLIM1	0.901547813815904	0.0383025466295169	0.0817171450467487	0.644008586404934	0.117764167480975	0.0452296228219696	0.101438261684229	0.449621425651496	0.143529501395084	0.156781019706569
UQCRHL	0.0134743869226713	0.0188023447415809	0.00973579642112356	0.0119691527300264	0.0292169502001175	0.05828380858452	0.0301339436227413	0.0696193145661049	0.0151318119228059	0.0129292640823625
SPEN	1.19015277310615	1.07546572455672	0.993008338168797	0.953985673885208	1.04039002653958	1.08197624726199	0.95475620399609	0.838744995870193	0.662642789272003	0.910605608836567
ZBTB17	0.403720998490093	0.242385610291692	0.362365815163656	0.385755961291885	0.18357964646659	0.235536882541526	0.266444539532639	0.104729390121613	0.181509773270034	0.175135404526353
SRARP	0.237518851664169	0.749739195287619	0.629145451621729	0.1953856973645	0.629689554047072	0.737860041437737	0.0490425726434868	0.0786485808970755	0.0266049177715951	0.0109232997085193
HSPB7	0	0.019948394288083	0	0.316232473749347	0.052003208435974	0.0321165088867949	0	0.0245382182346449	0.00455805092299651	0
CLCNKA	0	0.0146870954031139	0.0233279486776453	0.0350250360711423	0.0173546498822517	0.00658844509405243	0	0.00648234088000162	0	0.00712515082558259
FAM131C	0	0.00371717239276819	0.00531882197672395	0.0165102256323026	0	0.00358508475365574	0.0118612408142723	0	0	0
EPHA2	0.107617759658293	0.292223949532849	0.319996682985801	0.32364639148394	0.227499868968332	0.309404861431496	0.272912881152891	0.0742463380198714	0.218655092534247	0.201802927879122
ARHGEF19	0.087108776807511	0.0294091534511513	0.0326605264599	0	0.0212498980670875	0.0271509587132147	0	0.0236619660022576	0.00974070361185423	0.0834258061891698
FBXO42	0.676638510989967	0.807663145634376	0.719984777367371	0.805678964447822	0.623692170778252	0.652194230373358	0.745367897992344	0.817252356219576	0.748234190988678	0.943327308499291
SZRD1	0.356149261547389	0.440335589425527	0.333648870909634	0.388878159748187	0.461499546421289	0.450886742873636	0.405041040526457	0.305195015954407	0.325829300190499	0.211557665383097
SPATA21	0.144690453332176	0.182967550855688	0.189468231708072	0.221480248618282	0.181183401747135	0.185218752251822	0.188509633560368	0.100110388711241	0.27884748063587	0.179812301273278
NECAP2	0.227561527802014	0.293190475200998	0.234616868544055	0.175378866243321	0.281427250858078	0.29782257503691	0.351386090623142	0.22928171324705	0.161961288827149	0.0929065726000309
NBPF1	0.325496968667953	0.224662529825952	0.175934040486036	0.209405270086688	0.234817231007003	0.230770007895217	0.135322820446682	0.325851443363405	0.358840947679858	0.25541478233038
CROCC	0.334570484667158	0.417165347448143	0.331148654612438	0.450847930695047	0.394555490844063	0.385786793241077	0.454662581681574	0.325142875202307	0.399195186310998	0.393523329668234
MFAP2	0.0498632251959223	0.0170402646779165	0	0.00767710623155935	0.023435714202388	0.00872280946967416	0.0164544782713006	0.0613711824698621	0.0636308868026927	0.0279395378390941
ATP13A2	0.31693774055157	0.323604491442973	0.257738117723061	0.223833390578827	0.17596071787989	0.266857344938898	0.200428207692057	0.312022832601204	0.132328773454373	0.17179443398905
SDHB	0.310201488226603	0.342216686085771	0.257579818211913	0.256474504983922	0.433607361298326	0.377976909224821	0.441985989725274	0.338964684032757	0.327024679825063	0.150283482711473
PADI2	0.0261830093260441	0.0900994720762664	0.0331962057237191	0.168907306743048	0.208300478776961	0.0635398164288491	0.071599267187978	0.0674346340846241	0.0616761060536564	0.0111388875657509
PADI1	0	0	0	0	0.0190228393125844	0.00222684805651394	0	0	0.0198908618488878	0
PADI3	0	0.0104371451055442	0.0100490095936413	0	0.0053588715771607	0.00152801730622636	0	0	0	0
PADI4	0.0297184669514897	0.0212728140839884	0.0251663430984333	0.01535838323303	0.0264838315239617	0.0261714788548311	0	0.0196231189829456	0.0249975442454153	0.0127663481284807
PADI6	0	0.00319797648931021	0.00390900349213784	0	0	0.0121256536038794	0	0	0.00789138036480835	0
RCC2	0.236551669279936	0.15481061830693	0.228620766706398	0.086792544586024	0.228000154117009	0.14561708046617	0.0740874027778972	0.195581827340732	0.0706373021247989	0.127849492597141
ARHGEF10L	0.120112409972042	0.0791412903047601	0.0604025289723968	1.06037844357359	0.263869263787237	0.103797937749322	0.231837679623096	0.622184691656438	0.390677643277553	0.535127528506879
ACTL8	0	0	0	0	0.00700575108677987	0.00528741060309358	0	0	0.00538940757875522	0
IGSF21	0.0323843375900004	0.0801511790845031	0.067062369182117	0.0147689031982122	0.201889204649529	0.0392112630235616	0.108280134403662	0.0305699619041355	0.06285916021723	0.0828550359139755
PAX7	0.00652389954776223	0.00312125702860834	0.0051659411492713	0	0.036023009637007	0.015703777286928	0	0	0	0
ALDH4A1	0.00897651951092833	0	0	0	0	0	0	0	0	0.0459481304559852
IFFO2	0.0851131713642932	0.0362110804861697	0.0461060580734088	0.0680209281159903	0.0361465044148272	0.0315490476641983	0.0135027090987236	0.137976093571218	0.0417707640175049	0.0825895224599592
UBR4	0.714134273367972	0.697458891697104	0.700549034339372	0.781274700246044	0.621384535910278	0.673206236498829	0.798487307932021	0.916277537224517	0.985262002057374	1.19397929070752
EMC1	0.229420610499894	0.118675603335238	0.0947948909597128	0.208754084553416	0.205681827083021	0.194488528514757	0.295199814280424	0.203561886152063	0.273104268209373	0.258874757118191
MRTO4	0.156647714364447	0.0670365336056584	0.0601433899091094	0.0777947564505361	0.101996652061856	0.120720592297956	0.0973558308920239	0.162748744964961	0.112329408679186	0.167102483413683
AKR7A3	0	0.0151046623152737	0.0178730191229107	0	0.00182129342108164	0.00551581008391499	0.0105520939262004	0	0.0275865633649041	0
AKR7A2	0.0353659684553803	0.0552838395196501	0.0472512433306933	0.107562805760437	0.171223761379158	0.175540633464582	0.10065798145867	0.0991029564439669	0.0825798165664349	0.0602240370789515
PQLC2	0.0144646558246288	0.0413588974762484	0.0252609124288259	0.00808478937502871	0.046147322242821	0.0550774971336931	0.0714847164889292	0.0921106004496048	0.0627952111084323	0.101307993363544
CAPZB	0.863809489620351	0.95226071924879	1.0293159637362	1.09416160656581	1.12923997151256	1.02683488102479	1.10379721254623	1.6030333211309	2.22386767097591	1.76610158978082
MINOS1	0.0735979926848679	0.0259322063353015	0	0	0	0.0199327560451301	0.039491805074466	0.0245382182346449	0.0428992604232772	0.0172895039843516
NBL1	0.163182482443139	0.193903010101647	0.0827699159317187	0.318299803003662	0.611312874004811	0.55579382270914	0.515611919829672	0.216202858712815	0.417404924540636	0.466712682167748
HTR6	0.0212513910310436	0.00677168990467792	0.0143369154950339	0	0.0129051209078565	0.00894288743898054	0	0.0352508650937999	0.0179178946515277	0.0278711165883399
TMCO4	0.171911260346529	0.123416463925682	0.145172079445129	0.214658297715087	0.261914019846836	0.166686584100463	0.255347439745087	0.283310707191268	0.211313528046823	0.187429996072694
OTUD3	0.132958490498972	0.13061818080207	0.128037713898224	0.0665141207736765	0.0951061414252027	0.117771858173442	0.20553917122727	0.170987308952474	0.213003771248407	0.225249329629701
PLA2G5	0.0247675272124212	0.0111967985120389	0.00557962434913466	0.0724537184880939	0.0231935823222622	0.0176323960109877	0	0.0114315701095423	0	0
PLA2G2F	0	0	0	0	0	0	0	0	0	0
PLA2G2C	0	0	0.00482384295103318	0	0.00194146506811764	0.00353993674192204	0	0	0	0
UBXN10	0	0	0	0	0.00415530098828198	0	0	0	0.0462714513377284	0.0183517897097634
VWA5B1	0.0254149903598178	0.00803598284514503	0	0	0.00697500214712178	0.00604109824497025	0.0118565857803034	0.0155398016791211	0.360263636194477	0.146645877479295
CAMK2N1	0.183824431497319	0.310045631482534	0.164567524706174	0.518126243311591	0.518084866832251	0.450512393445251	0.727052737576103	0.324068008775808	0.363061947238842	0.385765336071572
MUL1	0.0460026496367306	0.0329848270045728	0.0535300188097483	0.0190555263814591	0.110023318547818	0.0992437535636815	0.112099881569481	0.0402880010990492	0.0592433037966737	0.0406493827295447
FAM43B	0	0.0136251171097507	0	0.0259692800593248	0.0236628480500233	0.00734245665537595	0	0.0220204815083867	0.02511364133042	0
CDA	0.241477925654852	0.233363873715359	0.238572382487942	0.0473586159285852	0.173879230560703	0.230929903993792	0.0172532298286893	0.0317980984518591	0	0
PINK1	0.307917502246997	0.492196363697133	0.193081380085997	0.282758694673829	0.439161439382336	0.520367512201906	0.38605085938326	0.0681337860317513	0.153426644186883	0.134124617394108
DDOST	0.13451743747921	0.214870373285847	0.138227785263353	0.26570217876469	0.341882095381992	0.32385897030867	0.237720383058608	0.160566936100335	0.162050060968948	0.216777303699156
KIF17	0.0153715282391353	0.146708536698888	0.0658146847899163	0.0658484906320061	0.133074448327581	0.218847019738415	0.264617880198557	0.0461119501706911	0	0.0723199742265876
SH2D5	0.0355921715857556	0.015754866414322	0	0	0	0.00585113985003869	0	0.0387048210698617	0	0
HP1BP3	1.03126592186933	0.905183811964043	0.815983197967288	1.12079345949531	1.02408554340842	1.02879624946054	1.19779947535432	1.15121494518393	0.978917813917188	1.06090978829473
EIF4G3	1.71495100622088	1.89711707172114	1.81683719244273	1.43325617492292	1.55649940839781	1.71080336257393	1.7548382909018	1.93174300400894	1.67252841739204	2.04235174588867
ECE1	1.11522644797428	0.756792241838351	0.976926410420823	1.24341465757549	1.0265257996471	1.16325964822957	1.51611545125398	1.10375850980786	0.465327145476473	1.14378096832591
NBPF3	0.0653812247611738	0.109125091887783	0.0961274131792022	0.0501481197211743	0.0796220889077472	0.0842989453474387	0.113106872193784	0.143267974734055	0.0919139155622244	0.0242041426017254
ALPL	1.29635390636594	1.03383988188093	0.175359732076784	0.409326603486617	0.817626041545325	0.647676363884407	0.1075251930653	0.106070132365397	0.125558802778189	1.57823420478601
RAP1GAP	0.128482373580394	0.0783121387941007	0.0903575409160252	0.116205423684962	0.0614375350082513	0.0421348330722275	0.129395281195569	0.037100046993123	0.0344645290555448	0.136873931882947
USP48	0.726587047661949	0.786694454884191	0.637740740199374	0.580391271868708	0.643438700222618	0.599042697384762	0.766417411135913	0.750565549312449	0.536935335448861	0.482067371080116
LDLRAD2	0.0591515389594463	0	0.0483078117649787	0.0341521291885137	0.0100800154403549	0.00793293303320491	0.0108281830029128	0.0109331571050656	0	0
HSPG2	1.63022631417735	0.596454793869787	1.19788855818309	0.931536284901404	0.465303380913673	0.383542282023199	0.0822547330072191	0.467013713256531	0.21473843850484	0.276529883422424
CELA3B	0.011541315142941	0.0111178130328631	0.0149896429723119	0	0.0142912640636623	0.0422958406377582	0	0.0291414591762474	0	0
CELA3A	0	0.00288912331227943	0.00119708882328394	0	0.0354152585082692	0.00620158704272682	0	0	0	0
CDC42	1.02270872944787	0.761152409824944	0.819224226888845	0.923497353128433	1.13305830949477	1.02277532251351	0.868348221662275	0.676596965079877	0.638776764387521	0.827291959998877
WNT4	0.0455852774314681	0.00582528181366191	0.00970956828003474	0.0334680247559162	0.0654517129686633	0.00714046533628371	0.0130442700513661	0.409714015353587	0.032761270737326	0.0431208867684091
ZBTB40	0.289550014281115	0.249931691010708	0.241105415287161	0.275070471264955	0.240259811626807	0.243136709735574	0.374099863778709	0.275191295921089	0.272141050459381	0.238124245173927
EPHA8	0	0.00936971672858651	0	0	0.00179511539992574	0.00392394164728496	0	0	0	0
C1QA	0.0593845391428375	0.0804520671107929	0.0724679105500222	0.282024561159639	0.673145583479367	0.0506269265916455	0.102551151311224	0.0446672974687914	0.0651913773949677	0.072537057333151
C1QC	0.0426339263169254	0.0538026839416963	0.0676120013296965	0.18999538582765	0.562482160952945	0.0609971933701355	0.0622886969860974	0.0782784546074156	0.0811594351536454	0.0232036901242585
C1QB	0.0870039910970232	0.132480323323008	0.0517887729651851	0.0534870919468358	0.625021167713704	0.0781462780506106	0.130390944286647	0.114208921630858	0.0435840657579576	0.166034744369816
EPHB2	0.0150867183056617	0.0632303059576961	0.0362802694100107	0.0900626100845797	0.110766926344103	0.0650245519408464	0.0287554883570739	0.130309973175173	0.00933469551721138	0.243115830144765
LACTBL1	0	0	0.00412623547079397	0	0	0.00418192728884028	0	0	0	0
TEX46	0	0.00813553351612795	0	0	0.0110666964614521	0.0174419318423855	0	0	0	0.0197954815064363
KDM1A	0.423522878062219	0.504749382344087	0.574600944515388	0.233746427687321	0.363837433462958	0.424159928199076	0.448335576703329	0.472642633086816	0.351419828020791	0.294433594968957
LUZP1	1.07471915289962	1.25029131238678	1.28103080369725	0.510482003830245	0.958109315816114	1.08768240638903	0.59752133919727	0.808771668415212	0.794900413609353	0.814376242167046
HTR1D	0	0	0	0	0.00369256934500888	0.00143448936367652	0	0	0.00538940757875522	0
HNRNPR	0.676626533732546	0.721239330102891	0.655645216034568	0.756049246376976	0.797068442891155	0.762266113859505	0.731993444751629	0.689977171595534	0.530055752233726	0.580112577453946
ZNF436	0.05786780126113	0.090631323714791	0.0305950574674944	0.0626040477429993	0.0934389727151843	0.0635345756769887	0.0458816166582977	0.138367200913876	0.070663423683409	0.172922588710387
TCEA3	0.0112674243503768	0.0276065700609435	0.0583025391727858	0.238584698924584	0.0782392701975319	0.0649932052771984	0.106202236395713	0.201112959429162	0.248246474030183	0.136538917452583
ASAP3	0.107950268555237	0.173668649329427	0.234565586948987	0.148928776673512	0.102323919968785	0.120947172800878	0.131412632648056	0.296825467434387	0.322480404837358	0.620296008698172
E2F2	0	0.00322947627346621	0.00920266006197654	0	0.0229061127968642	0.00866934795419994	0	0	0	0.0142117490971339
ID3	1.2849343434825	0.840108622014466	0.770146514126829	1.06961304607892	1.16669577845828	1.13496603973463	0.550265919162926	0.251518758126525	0.364292717069317	0.981602007419105
MDS2	0.0067040844380327	0.0245561930614264	0	0.00095211316315704	0.0390037773238411	0.0438379666931933	0.0452601185197459	0.00315352026773376	0.028976658494109	0
RPL11	0.759328957707987	0.447680781937279	0.456865620896183	0.89416331974589	1.79333082368213	1.31928988279041	0.814284021273975	0.367410331724877	0.294923837319203	0.437746747274717
ELOA	0.163538662489606	0.193389580373271	0.136551935413875	0.199772172941873	0.183228681497575	0.216366749792411	0.257585912130802	0.201469350952918	0.208641533002583	0.184732954772071
PITHD1	0.197050219833747	0.173520084699331	0.128909678596505	0.230379398224838	0.235915621842062	0.246777355539178	0.198726951350548	0.204078585116194	0.12370032439331	0.253975650622223
LYPLA2	0.136274268460855	0.117767544413469	0.151710044762152	0.199983446469191	0.106540478930791	0.128773225385673	0.139705477847648	0.0132986128879884	0.0548131751713708	0.0624592151098187
GALE	0.10141058808011	0.130015641351352	0.112022085122308	0.0351566758634784	0.0824183919621868	0.067628562751989	0.0293421238468519	0.0108225714835213	0.0627531017913941	0.071685931534787
HMGCL	0.113583933983439	0.231229686979797	0.130563185517693	0.107041639661837	0.245586464064977	0.238245120505583	0.224566961567537	0.110307808211732	0.13039131296446	0.12590928290645
FUCA1	0.0749023397709523	0.045947957942792	0.0432145390632589	0.0994847029179337	0.185473594589698	0.0716942218501723	0.0956900627027379	0.0483302636731482	0.0845687461671574	0.107738445742341
CNR2	0	0.00803286098600928	0.0139085309120629	0.0220567174590964	0.0480703576412124	0.0286983508639368	0	0	0	0.0130642257308334
PNRC2	0.143719183463097	0.188323398721242	0.18088444470714	0.225111562983278	0.360765987290294	0.36364426788416	0.28836952961757	0.159814176913486	0.109039847733995	0.19573569517125
SRSF10	0.824051571085621	1.04995262993002	0.891048848966916	0.953882754514698	0.736832106750844	0.901529572956695	0.844151271321236	0.778596643071642	0.746923011055397	0.814221228763028
